timestamp,symbol,name,outcome,detail
2026-07-20T15:48:02,HEROMOTOCO,Hero MotoCorp Limited,failed,all providers returned nothing
2026-07-20T15:48:06,HESTERBIO,Hester Biosciences Limited,failed,all providers returned nothing
2026-07-20T15:48:38,HEXAGON,HEXAGON NUTRITION LIMITED,generated,
2026-07-20T15:48:42,HEXATRADEX,Hexa Tradex Limited,failed,all providers returned nothing
2026-07-20T15:48:47,HEXT,Hexaware Technologies Limited,failed,all providers returned nothing
2026-07-20T15:48:51,HFCL,HFCL Limited,failed,all providers returned nothing
2026-07-20T15:49:22,HGINFRA,H.G. Infra Engineering Limited,generated,
2026-07-20T15:49:27,HGM,Handson Global Management (HGM) Limited,failed,all providers returned nothing
2026-07-20T15:49:31,HGS,Hinduja Global Solutions Limited,failed,all providers returned nothing
2026-07-20T15:49:35,HIKAL,Hikal Limited,failed,all providers returned nothing
2026-07-20T15:50:06,HIMATSEIDE,Himatsingka Seide Limited,generated,
2026-07-20T15:50:11,HINDALCO,Hindalco Industries Limited,failed,all providers returned nothing
2026-07-20T15:50:15,HINDCOMPOS,Hindustan Composites Limited,failed,all providers returned nothing
2026-07-20T15:50:20,HINDCOPPER,Hindustan Copper Limited,failed,all providers returned nothing
2026-07-20T15:50:51,HINDOILEXP,Hindustan Oil Exploration Company Limited,generated,
2026-07-20T15:50:55,HINDPETRO,Hindustan Petroleum Corporation Limited,failed,all providers returned nothing
2026-07-20T15:51:00,HINDUNILVR,Hindustan Unilever Limited,failed,all providers returned nothing
2026-07-20T15:51:04,HINDWAREAP,Hindware Home Innovation Limited,failed,all providers returned nothing
2026-07-20T15:51:35,HINDZINC,Hindustan Zinc Limited,generated,
2026-07-20T15:51:40,HIRECT,Hind Rectifiers Limited,failed,all providers returned nothing
2026-07-20T15:51:44,HISARMETAL,Hisar Metal Industries Limited,failed,all providers returned nothing
2026-07-20T15:52:21,HITECH,Hi-Tech Pipes Limited,generated,
2026-07-20T15:52:24,HLEGLAS,HLE Glascoat Limited,generated,
2026-07-20T15:52:27,HLVLTD,HLV Limited,generated,
2026-07-20T15:52:31,HMAAGRO,HMA Agro Industries Limited,failed,all providers returned nothing
2026-07-20T15:52:36,HMVL,Hindustan Media Ventures Limited,failed,all providers returned nothing
2026-07-20T15:52:40,HNDFDS,Hindustan Foods Limited,failed,all providers returned nothing
2026-07-20T15:53:12,HOMEFIRST,Home First Finance Company India Limited,generated,
2026-07-20T15:53:15,HONASA,Honasa Consumer Limited,generated,
2026-07-20T15:53:19,HONAUT,Honeywell Automation India Limited,failed,all providers returned nothing
2026-07-20T15:53:24,HONDAPOWER,Honda India Power Products Limited,failed,all providers returned nothing
2026-07-20T15:53:28,HPAL,HP Adhesives Limited,failed,all providers returned nothing
2026-07-20T15:53:59,HPIL,Hindprakash Industries Limited,generated,
2026-07-20T15:54:03,HPL,HPL Electric & Power Limited,failed,all providers returned nothing
2026-07-20T15:54:08,HSCL,Himadri Speciality Chemical Limited,failed,all providers returned nothing
2026-07-20T15:54:12,HTMEDIA,HT Media Limited,failed,all providers returned nothing
2026-07-20T15:54:44,HUBTOWN,Hubtown Limited,generated,
2026-07-20T15:54:48,HUDCO,Housing and Urban Development Corporation Limited,failed,all providers returned nothing
2026-07-20T15:54:52,HUHTAMAKI,Huhtamaki India Limited,failed,all providers returned nothing
2026-07-20T15:54:57,HYUNDAI,HYUNDAI MOTOR INDIA LTD,failed,all providers returned nothing
2026-07-20T15:55:28,ICDSLTD,ICDS Limited,generated,
2026-07-20T15:55:32,ICEMAKE,Ice Make Refrigeration Limited,failed,all providers returned nothing
2026-07-20T15:55:36,ICICIAMC,ICICI PRUDENTIAL AMC LTD,failed,all providers returned nothing
2026-07-20T15:55:41,ICICIBANK,ICICI Bank Limited,failed,all providers returned nothing
2026-07-20T15:56:13,ICICIGI,ICICI Lombard General Insurance Company Limited,generated,
2026-07-20T15:57:08,ICICIPRULI,ICICI Prudential Life Insurance Company Limited,generated,
2026-07-20T15:57:11,ICIL,Indo Count Industries Limited,generated,
2026-07-20T15:57:14,ICRA,ICRA Limited,generated,
2026-07-20T15:57:18,IDBI,IDBI Bank Limited,failed,all providers returned nothing
2026-07-20T15:57:23,IDEA,Vodafone Idea Limited,failed,all providers returned nothing
2026-07-20T15:57:27,IDFCFIRSTB,IDFC First Bank Limited,failed,all providers returned nothing
2026-07-20T15:57:59,IEX,Indian Energy Exchange Limited,generated,
2026-07-20T15:58:03,IFBIND,IFB Industries Limited,failed,all providers returned nothing
2026-07-20T15:58:07,IFCI,IFCI Limited,failed,all providers returned nothing
2026-07-20T15:58:11,IFGLEXPOR,IFGL Refractories Limited,failed,all providers returned nothing
2026-07-20T15:58:43,IGARASHI,Igarashi Motors India Limited,generated,
2026-07-20T15:58:47,IGCL,INDOGULF CROPSCIENCES LTD,failed,all providers returned nothing
2026-07-20T15:58:52,IGIL,International Gemological Institute Limited,failed,all providers returned nothing
2026-07-20T15:58:56,IGL,Indraprastha Gas Limited,failed,all providers returned nothing
2026-07-20T15:59:28,IGPL,I G Petrochemicals Limited,generated,
2026-07-20T15:59:32,IIFL,IIFL Finance Limited,failed,all providers returned nothing
2026-07-20T15:59:36,IIFLCAPS,IIFL Capital Services Limited,failed,all providers returned nothing
2026-07-20T15:59:41,IITL,Industrial Investment Trust Limited,failed,all providers returned nothing
2026-07-20T16:00:12,IKIO,IKIO Technologies Limited,generated,
2026-07-20T16:00:17,IKS,INVENTURUS KNOWLEDGE SO L,failed,all providers returned nothing
2026-07-20T16:00:22,IMAGICAA,Imagicaaworld Entertainment Limited,failed,all providers returned nothing
2026-07-20T16:00:26,IMFA,Indian Metals and Ferro Alloys Limited,failed,all providers returned nothing
2026-07-20T16:01:51,IMPAL,India Motor Parts & Accessories Limited,generated,
2026-07-20T16:01:53,INA,Insolation Energy Limited,generated,
2026-07-20T16:01:57,INCREDIBLE,Incredible Industries Limited,generated,
2026-07-20T16:02:00,INDBANK,Indbank Merchant Banking Services Limited,generated,
2026-07-20T16:03:04,INDGN,INDEGENE LIMITED,generated,
2026-07-20T16:03:07,INDHOTEL,The Indian Hotels Company Limited,generated,
2026-07-20T16:03:10,INDIACEM,The India Cements Limited,generated,
2026-07-20T16:03:12,INDIAGLYCO,India Glycols Limited,generated,
2026-07-20T16:03:17,INDIAMART,IndiaMART InterMESH Limited,failed,all providers returned nothing
2026-07-20T16:03:21,INDIANB,Indian Bank,failed,all providers returned nothing
2026-07-20T16:03:26,INDIANCARD,The Indian Card Clothing Company Limited,failed,all providers returned nothing
2026-07-20T16:03:57,INDIANHUME,The Indian Hume Pipe Company Limited,generated,
2026-07-20T16:04:00,INDIASHLTR,India Shelter Finance Corporation Limited,generated,
2026-07-20T16:04:04,INDIGO,InterGlobe Aviation Limited,failed,all providers returned nothing
2026-07-20T16:04:09,INDIGOPNTS,Indigo Paints Limited,failed,all providers returned nothing
2026-07-20T16:04:13,INDIQUBE,INDIQUBE SPACES LIMITED,failed,all providers returned nothing
2026-07-20T16:04:45,INDNIPPON,India Nippon Electricals Limited,generated,
2026-07-20T16:04:49,INDOBORAX,Indo Borax & Chemicals Limited,failed,all providers returned nothing
2026-07-20T16:04:53,INDOCO,Indoco Remedies Limited,failed,all providers returned nothing
2026-07-20T16:04:58,INDOFARM,INDO FARM EQUIPMENT LTD,failed,all providers returned nothing
2026-07-20T16:05:30,INDORAMA,Indo Rama Synthetics (India) Limited,generated,
2026-07-20T16:05:34,INDOSTAR,IndoStar Capital Finance Limited,failed,all providers returned nothing
2026-07-20T16:06:17,INDOTHAI,Indo Thai Securities Limited,generated,
2026-07-20T16:06:20,INDOUS,Indo Us Bio-Tech Limited,generated,
2026-07-20T16:06:23,INDPRUD,Industrial And Prudential Investment Company Limited,generated,
2026-07-20T16:06:27,INDRAMEDCO,Indraprastha Medical Corporation Limited,failed,all providers returned nothing
2026-07-20T16:06:31,INDSWFTLAB,Ind-Swift Laboratories Limited,failed,all providers returned nothing
2026-07-20T16:06:36,INDTERRAIN,Indian Terrain Fashions Limited,failed,all providers returned nothing
2026-07-20T16:07:07,INDUSINDBK,IndusInd Bank Limited,generated,
2026-07-20T16:07:10,INDUSTOWER,Indus Towers Limited,generated,
2026-07-20T16:07:14,INFOBEAN,InfoBeans Technologies Limited,failed,all providers returned nothing
2026-07-20T16:07:19,INFOMEDIA,Infomedia Press Limited,failed,all providers returned nothing
2026-07-20T16:07:23,INGERRAND,Ingersoll-Rand (India) Limited,failed,all providers returned nothing
2026-07-20T16:07:54,INNOVACAP,Innova Captab Limited,generated,
2026-07-20T16:07:58,INNOVANA,INNOVANA THINKLABS LTD,failed,all providers returned nothing
2026-07-20T16:08:03,INNOVISION,INNOVISION LIMITED,failed,all providers returned nothing
2026-07-20T16:08:07,INOXGREEN,Inox Green Energy Services Limited,failed,all providers returned nothing
2026-07-20T16:08:38,INOXINDIA,INOX India Limited,generated,
2026-07-20T16:08:43,INOXWIND,Inox Wind Limited,failed,all providers returned nothing
2026-07-20T16:08:47,INSECTICID,Insecticides (India) Limited,failed,all providers returned nothing
2026-07-20T16:08:51,INTELLECT,Intellect Design Arena Limited,failed,all providers returned nothing
2026-07-20T16:09:23,INTENTECH,Intense Technologies Limited,generated,
2026-07-20T16:09:27,INTERARCH,Interarch Building Solutions Limited,failed,all providers returned nothing
2026-07-20T16:09:31,INTLCONV,International Conveyors Limited,failed,all providers returned nothing
2026-07-20T16:09:36,INVENTURE,Inventure Growth & Securities Limited,failed,all providers returned nothing
2026-07-20T16:10:40,INVPRECQ,Investment & Precision Castings Limited,generated,
2026-07-20T16:10:43,IOB,Indian Overseas Bank,generated,
2026-07-20T16:10:46,IOC,Indian Oil Corporation Limited,generated,
2026-07-20T16:11:49,IOLCP,IOL Chemicals and Pharmaceuticals Limited,generated,
2026-07-20T16:11:52,IONEXCHANG,Ion Exchange (India) Limited,generated,
2026-07-20T16:12:56,IPCALAB,Ipca Laboratories Limited,generated,
2026-07-20T16:12:59,IPL,India Pesticides Limited,generated,
2026-07-20T16:13:02,IRB,IRB Infrastructure Developers Limited,generated,
2026-07-20T16:13:06,IRCON,Ircon International Limited,failed,all providers returned nothing
2026-07-20T16:13:10,IRCTC,Indian Railway Catering & Tourism Corporation Limited,failed,all providers returned nothing
2026-07-20T16:13:15,IREDA,Indian Renewable Energy Development Agency Limited,failed,all providers returned nothing
2026-07-20T16:13:48,IRFC,Indian Railway Finance Corporation Limited,generated,
2026-07-20T16:13:50,IRIS,IRIS RegTech Solutions Limited,failed,all providers returned nothing
2026-07-20T16:13:55,IRISDOREME,Iris Clothings Limited,failed,all providers returned nothing
2026-07-20T16:13:59,IRMENERGY,IRM Energy Limited,failed,all providers returned nothing
2026-07-20T16:15:02,ISFT,IntraSoft Technologies Limited,generated,
2026-07-20T16:15:05,ISGEC,Isgec Heavy Engineering Limited,generated,
2026-07-20T16:15:08,ISHANCH,Ishan Dyes and Chemicals Limited,generated,
2026-07-20T16:15:11,ITCHOTELS,ITC HOTELS LIMITED,generated,
2026-07-20T16:15:15,ITDC,India Tourism Development Corporation Limited,failed,all providers returned nothing
2026-07-20T16:15:20,ITI,ITI Limited,failed,all providers returned nothing
2026-07-20T16:15:24,IVALUE,iValue Infosolutions Limited,failed,all providers returned nothing
2026-07-20T16:15:55,IVC,IL&FS Investment Managers Limited,generated,
2026-07-20T16:15:58,IWP,The Indian Wood Products Company Limited,generated,
2026-07-20T16:16:03,IXIGO,LE TRAVENUES TECHNOLOGY L,failed,all providers returned nothing
2026-07-20T16:16:07,IZMO,IZMO Limited,failed,all providers returned nothing
2026-07-20T16:16:11,J&KBANK,Jammu and Kashmir Bank Limited,failed,all providers returned nothing
2026-07-20T16:16:43,JAGRAN,Jagran Prakashan Limited,generated,
2026-07-20T16:16:47,JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,failed,all providers returned nothing
2026-07-20T16:16:51,JAICORPLTD,Jai Corp Limited,failed,all providers returned nothing
2026-07-20T16:16:56,JAINREC,JAIN RESOURCE RECYCLING L,failed,all providers returned nothing
2026-07-20T16:17:27,JAIPURKURT,Nandani Creation Limited,generated,
2026-07-20T16:17:31,JAMNAAUTO,Jamna Auto Industries Limited,failed,all providers returned nothing
2026-07-20T16:17:36,JARO,JARO INS OF TEC MG N RE L,failed,all providers returned nothing
2026-07-20T16:17:40,JASH,Jash Engineering Limited,failed,all providers returned nothing
2026-07-20T16:18:11,JAYAGROGN,Jayant Agro-Organics Limited,generated,
2026-07-20T16:18:16,JAYBARMARU,Jay Bharat Maruti Limited,failed,all providers returned nothing
2026-07-20T16:18:20,JAYKAY,Jaykay Enterprises Limited,failed,all providers returned nothing
2026-07-20T16:18:24,JAYNECOIND,Jayaswal Neco Industries Limited,failed,all providers returned nothing
2026-07-20T16:18:56,JAYSREETEA,Jay Shree Tea & Industries Limited,generated,
2026-07-20T16:19:00,JBCHEPHARM,J. B. Chemicals & Pharmaceuticals Limited,failed,all providers returned nothing
2026-07-20T16:19:39,JBMA,JBM Auto Limited,generated,
2026-07-20T16:19:42,JETFREIGHT,Jet Freight Logistics Limited,generated,
2026-07-20T16:19:46,JGCHEM,J.G.CHEMICALS LIMITED,failed,all providers returned nothing
2026-07-20T16:19:51,JHS,JHS Svendgaard Laboratories Limited,failed,all providers returned nothing
2026-07-20T16:19:55,JINDALPHOT,Jindal Photo Limited,failed,all providers returned nothing
2026-07-20T16:20:27,JINDALPOLY,Jindal Poly Films Limited,generated,
2026-07-20T16:20:31,JINDALSAW,Jindal Saw Limited,failed,all providers returned nothing
2026-07-20T16:20:36,JINDALSTEL,Jindal Steel Limited,failed,all providers returned nothing
2026-07-20T16:20:40,JINDRILL,Jindal Drilling & Industries Limited,failed,all providers returned nothing
2026-07-20T16:21:15,JINDWORLD,Jindal Worldwide Limited,generated,
2026-07-20T16:21:19,JIOFIN,Jio Financial Services Limited,failed,all providers returned nothing
2026-07-20T16:21:24,JISLDVREQS,Jain Irrigation Systems Limited,failed,all providers returned nothing
2026-07-20T16:21:28,JISLJALEQS,Jain Irrigation Systems Limited,failed,all providers returned nothing
2026-07-20T16:21:59,JITFINFRA,JITF Infralogistics Limited,generated,
2026-07-20T16:22:02,JKCEMENT,J.K. Cement Limited,generated,
2026-07-20T16:22:06,JKIL,J. Kumar Infraprojects Limited,failed,all providers returned nothing
2026-07-20T16:22:11,JKPAPER,JK Paper Limited,failed,all providers returned nothing
2026-07-20T16:22:15,JKTYRE,JK Tyre & Industries Limited,failed,all providers returned nothing
2026-07-20T16:22:47,JLHL,Jupiter Life Line Hospitals Limited,generated,
2026-07-20T16:22:51,JMA,Jullundur Motor Agency (Delhi) Limited,failed,all providers returned nothing
2026-07-20T16:22:56,JMFINANCIL,JM Financial Limited,failed,all providers returned nothing
2026-07-20T16:23:00,JNKINDIA,JNK India Limited,failed,all providers returned nothing
2026-07-20T16:24:19,JPOLYINVST,Jindal Poly Investment and Finance Company Limited,generated,
2026-07-20T16:24:23,JPPOWER,Jaiprakash Power Ventures Limited,generated,
2026-07-20T16:24:25,JSFB,Jana Small Finance Bank Limited,generated,
2026-07-20T16:24:28,JSL,Jindal Stainless Limited,generated,
2026-07-20T16:24:31,JSLL,JEENA SIKHO LIFECARE LTD,generated,
2026-07-20T16:24:35,JSWCEMENT,JSW CEMENT LIMITED,failed,all providers returned nothing
2026-07-20T16:24:40,JSWDULUX,JSW Dulux Limited,failed,all providers returned nothing
2026-07-20T16:24:44,JSWENERGY,JSW Energy Limited,failed,all providers returned nothing
2026-07-20T16:25:16,JSWHL,JSW Holdings Limited,generated,
2026-07-20T16:25:18,JSWINFRA,JSW Infrastructure Limited,generated,
2026-07-20T16:25:23,JSWSTEEL,JSW Steel Limited,failed,all providers returned nothing
2026-07-20T16:25:27,JTEKTINDIA,JTEKT India Limited,failed,all providers returned nothing
2026-07-20T16:25:31,JTLIND,JTL Industries Limited,failed,all providers returned nothing
2026-07-20T16:26:03,JUBLCPL,Jubilant Agri and Consumer Products Limited,generated,
2026-07-20T16:26:07,JUBLINGREA,Jubilant Ingrevia Limited,failed,all providers returned nothing
2026-07-20T16:26:11,JUBLPHARMA,Jubilant Pharmova Limited,failed,all providers returned nothing
2026-07-20T16:26:16,JUNIPER,Juniper Hotels Limited,failed,all providers returned nothing
2026-07-20T16:26:47,JUSTDIAL,Just Dial Limited,generated,
2026-07-20T16:26:52,JWL,Jupiter Wagons Limited,failed,all providers returned nothing
2026-07-20T16:26:56,JYOTHYLAB,Jyothy Labs Limited,failed,all providers returned nothing
2026-07-20T16:27:00,JYOTICNC,Jyoti CNC Automation Limited,failed,all providers returned nothing
2026-07-20T16:27:32,JYOTISTRUC,Jyoti Structures Limited,generated,
2026-07-20T16:27:36,KABRAEXTRU,Kabra Extrusiontechnik Limited,failed,all providers returned nothing
2026-07-20T16:27:41,KAJARIACER,Kajaria Ceramics Limited,failed,all providers returned nothing
2026-07-20T16:27:45,KALAMANDIR,Sai Silks (Kalamandir) Limited,failed,all providers returned nothing
2026-07-20T16:28:59,KALPATARU,KALPATARU LIMITED,generated,
2026-07-20T16:29:02,KALYANIFRG,Kalyani Forge Limited,generated,
2026-07-20T16:29:04,KALYANKJIL,Kalyan Jewellers India Limited,generated,
2026-07-20T16:29:07,KAMAHOLD,KAMA Holdings Limited,generated,
2026-07-20T16:29:12,KAMATHOTEL,Kamat Hotels (India) Limited,failed,all providers returned nothing
2026-07-20T16:29:16,KAMOPAINTS,Kamdhenu Ventures Limited,failed,all providers returned nothing
2026-07-20T16:29:20,KANANIIND,Kanani Industries Limited,failed,all providers returned nothing
2026-07-20T16:29:51,KANPRPLA,Kanpur Plastipack Limited,generated,
2026-07-20T16:29:54,KANSAINER,Kansai Nerolac Paints Limited,generated,
2026-07-20T16:29:58,KAPSTON,Kapston Services Limited,failed,all providers returned nothing
2026-07-20T16:30:03,KARMAENG,Karma Energy Limited,failed,all providers returned nothing
2026-07-20T16:30:07,KARURVYSYA,The Karur Vysya Bank Limited,failed,all providers returned nothing
2026-07-20T16:30:38,KAVDEFENCE,KAVVERI DFS & WIR TEC LTD,generated,
2026-07-20T16:30:43,KAYA,Kaya Limited,failed,all providers returned nothing
2026-07-20T16:30:47,KAYNES,Kaynes Technology India Limited,failed,all providers returned nothing
2026-07-20T16:30:51,KCP,The KCP Limited,failed,all providers returned nothing
2026-07-20T16:31:23,KCPSUGIND,K.C.P. Sugar and Industries Corporation Limited,generated,
2026-07-20T16:31:27,KDDL,KDDL Limited,failed,all providers returned nothing
2026-07-20T16:31:32,KEC,KEC International Limited,failed,all providers returned nothing
2026-07-20T16:31:36,KEEPLEARN,DSJ Keep Learning Limited,failed,all providers returned nothing
2026-07-20T16:32:08,KEI,KEI Industries Limited,generated,
2026-07-20T16:32:12,KELLTONTEC,Kellton Tech Solutions Limited,failed,all providers returned nothing
2026-07-20T16:32:16,KENNAMET,Kennametal India Limited,failed,all providers returned nothing
2026-07-20T16:32:21,KERNEX,Kernex Microsystems (India) Limited,failed,all providers returned nothing
2026-07-20T16:33:25,KEYFINSERV,Keynote Financial Services Limited,generated,
2026-07-20T16:33:28,KFINTECH,KFin Technologies Limited,generated,
2026-07-20T16:33:32,KHANDSE,Khandwala Securities Limited,generated,
2026-07-20T16:33:34,KICL,Kalyani Investment Company Limited,generated,
2026-07-20T16:33:39,KIMS,Krishna Institute of Medical Sciences Limited,failed,all providers returned nothing
2026-07-20T16:33:43,KIOCL,KIOCL Limited,failed,all providers returned nothing
2026-07-20T16:33:48,KIRANVYPAR,Kiran Vyapar Limited,failed,all providers returned nothing
2026-07-20T16:34:19,KIRIINDUS,Kiri Industries Limited,generated,
2026-07-20T16:34:22,KIRLFER,Kirloskar Ferrous Industries Limited,generated,
2026-07-20T16:34:26,KIRLOSBROS,Kirloskar Brothers Limited,failed,all providers returned nothing
2026-07-20T16:34:31,KIRLOSENG,Kirloskar Oil Engines Limited,failed,all providers returned nothing
2026-07-20T16:34:35,KIRLOSIND,Kirloskar Industries Limited,failed,all providers returned nothing
2026-07-20T16:35:06,KIRLPNU,Kirloskar Pneumatic Company Limited,generated,
2026-07-20T16:35:11,KISSHT,ONEMI TECHNOLOGY SOL LTD,failed,all providers returned nothing
2026-07-20T16:35:16,KITEX,Kitex Garments Limited,failed,all providers returned nothing
2026-07-20T16:35:20,KKCL,Kewal Kiran Clothing Limited,failed,all providers returned nothing
2026-07-20T16:35:51,KLBRENG-B,Kilburn Engineering Limited,generated,
2026-07-20T16:35:56,KMEW,Knowledge Marine & Engineering Works Limited,failed,all providers returned nothing
2026-07-20T16:36:00,KMSUGAR,K.M. Sugar Mills Limited,failed,all providers returned nothing
2026-07-20T16:36:05,KNACK,KNACK,failed,all providers returned nothing
2026-07-20T16:36:36,KNAGRI,KN AGRI RESOURCES LIMITED,generated,
2026-07-20T16:36:41,KNRCON,KNR Constructions Limited,failed,all providers returned nothing
2026-07-20T16:36:45,KOHINOOR,Kohinoor Foods Limited,failed,all providers returned nothing
2026-07-20T16:36:49,KOKUYOCMLN,Kokuyo Camlin Limited,failed,all providers returned nothing
2026-07-20T16:37:21,KOLTEPATIL,Kolte-Patil Developers Limited,generated,
2026-07-20T16:38:07,KOTAKBANK,Kotak Mahindra Bank Limited,generated,
2026-07-20T16:38:11,KOTARISUG,Kothari Sugars and Chemicals Limited,generated,
2026-07-20T16:38:13,KOTHARIPET,Kothari Petrochemicals Limited,generated,
2026-07-20T16:38:18,KOTHARIPRO,Kothari Products Limited,failed,all providers returned nothing
2026-07-20T16:38:22,KOTIC,Kothari Industrial Corporation Limited,failed,all providers returned nothing
2026-07-20T16:38:27,KOVAI,Kovai Medical Center and Hospital Limited,failed,all providers returned nothing
2026-07-20T16:38:58,KPEL,K.P. Energy Limited,generated,
2026-07-20T16:39:02,KPIGREEN,KPI Green Energy Limited,failed,all providers returned nothing
2026-07-20T16:39:06,KPIL,Kalpataru Projects International Limited,failed,all providers returned nothing
2026-07-20T16:39:11,KPITTECH,KPIT Technologies Limited,failed,all providers returned nothing
2026-07-20T16:39:42,KPL,Kwality Pharmaceuticals Limited,generated,
2026-07-20T16:39:47,KPRMILL,K.P.R. Mill Limited,failed,all providers returned nothing
2026-07-20T16:39:51,KRBL,KRBL Limited,failed,all providers returned nothing
2026-07-20T16:39:55,KREBSBIO,Krebs Biochemicals & Industries Limited,failed,all providers returned nothing
2026-07-20T16:40:32,KRISHANA,Krishana Phoschem Limited,generated,
2026-07-20T16:40:36,KRISHIVAL,KRISHIVAL FOODS LIMITED,failed,all providers returned nothing
2026-07-20T16:40:40,KRISHNADEF,KRISHNA DEF AND ALD IND L,failed,all providers returned nothing
2026-07-20T16:40:45,KRITIKA,Kritika Wires Limited,failed,all providers returned nothing
2026-07-20T16:41:16,KRONOX,KRONOX LAB SCIENCES LTD,generated,
2026-07-20T16:41:19,KROSS,KROSS LIMITED,generated,
2026-07-20T16:41:23,KRSNAA,Krsnaa Diagnostics Limited,failed,all providers returned nothing
2026-07-20T16:41:27,KRYSTAL,KRYSTAL INTEGRATED SER L,failed,all providers returned nothing
2026-07-20T16:41:32,KSB,KSB Limited,failed,all providers returned nothing
2026-07-20T16:42:04,KSCL,Kaveri Seed Company Limited,generated,
2026-07-20T16:42:44,KSHINTL,KSH INTERNATIONAL LIMITED,generated,
2026-07-20T16:42:48,KSL,Kalyani Steels Limited,generated,
2026-07-20T16:42:52,KSOLVES,Ksolves India Limited,failed,all providers returned nothing
2026-07-20T16:42:57,KSR,KSR Footwear Limited,failed,all providers returned nothing
2026-07-20T16:43:01,KTKBANK,The Karnataka Bank Limited,failed,all providers returned nothing
2026-07-20T16:43:33,KUANTUM,Kuantum Papers Limited,generated,
2026-07-20T16:43:35,KWIL,KWALITY WALL'S (INDIA) L,generated,
2026-07-20T16:43:40,LAGNAM,Lagnam Spintex Limited,failed,all providers returned nothing
2026-07-20T16:43:44,LAHOTIOV,Lahoti Overseas Limited,failed,all providers returned nothing
2026-07-20T16:43:49,LAL,Lorenzini Apparels Limited,failed,all providers returned nothing
2026-07-20T16:44:20,LALPATHLAB,Dr. Lal PathLabs Limited,generated,
2026-07-20T16:44:23,LAMBODHARA,Lambodhara Textiles Limited,generated,
2026-07-20T16:44:27,LANCORHOL,Lancor Holdings Limited,failed,all providers returned nothing
2026-07-20T16:44:32,LANDMARK,Landmark Cars Limited,failed,all providers returned nothing
2026-07-20T16:44:36,LANDSMILL,Landsmill Green Limited,failed,all providers returned nothing
2026-07-20T16:45:07,LAOPALA,La Opala RG Limited,generated,
2026-07-20T16:45:12,LASA,Lasa Supergenerics Limited,failed,all providers returned nothing
2026-07-20T16:45:16,LATENTVIEW,Latent View Analytics Limited,failed,all providers returned nothing
2026-07-20T16:45:20,LAURUSLABS,Laurus Labs Limited,failed,all providers returned nothing
2026-07-20T16:45:52,LAXMICOT,Laxmi Cotspin Limited,generated,
2026-07-20T16:45:56,LAXMIDENTL,LAXMI DENTAL LIMITED,failed,all providers returned nothing
2026-07-20T16:46:01,LCCINFOTEC,LCC Infotech Limited,failed,all providers returned nothing
2026-07-20T16:46:05,LEMERITE,LE MERITE EXPORTS LIMITED,failed,all providers returned nothing
2026-07-20T16:47:22,LEMONTREE,Lemon Tree Hotels Limited,generated,
2026-07-20T16:47:25,LENSKART,LENSKART SOLUTIONS LTD,generated,
2026-07-20T16:47:28,LEXUS,Lexus Granito (India) Limited,generated,
2026-07-20T16:47:31,LFIC,Lakshmi Finance & Industrial Corporation Limited,generated,
2026-07-20T16:47:35,LGBBROSLTD,L.G. Balakrishnan & Bros Limited,failed,all providers returned nothing
2026-07-20T16:47:40,LGEINDIA,LG ELECTRONICS INDIA LTD,failed,all providers returned nothing
2026-07-20T16:47:44,LGHL,LAXMI GOLDORNA HOUSE LTD,failed,all providers returned nothing
2026-07-20T16:48:16,LIBAS,Libas Consumer Products Limited,generated,
2026-07-20T16:48:19,LIBERTSHOE,Liberty Shoes Ltd.,generated,
2026-07-20T16:48:23,LICHSGFIN,LIC Housing Finance Limited,failed,all providers returned nothing
2026-07-20T16:48:28,LICI,Life Insurance Corporation of India,failed,all providers returned nothing
2026-07-20T16:48:32,LINC,Linc Limited,failed,all providers returned nothing
2026-07-20T16:49:03,LINCOLN,Lincoln Pharmaceuticals Limited,generated,
2026-07-20T16:49:06,LINDEINDIA,Linde India Limited,generated,
2026-07-20T16:49:11,LLOYDSENGG,Lloyds Engineering Works Limited,failed,all providers returned nothing
2026-07-20T16:49:15,LLOYDSENT,Lloyds Enterprises Limited,failed,all providers returned nothing
2026-07-20T16:49:19,LLOYDSME,Lloyds Metals and Energy Limited,failed,all providers returned nothing
2026-07-20T16:49:53,LMW,LMW Limited,generated,
2026-07-20T16:49:58,LODHA,Lodha Developers Limited,failed,all providers returned nothing
2026-07-20T16:50:02,LORDSCHLO,Lords Chloro Alkali Limited,failed,all providers returned nothing
2026-07-20T16:50:07,LOTUSDEV,SRI LOTUS DEVLPRS N RTY L,failed,all providers returned nothing
2026-07-20T16:50:39,LOTUSEYE,Lotus Eye Hospital and Institute Limited,generated,
2026-07-20T16:50:42,LOVABLE,Lovable Lingerie Limited,generated,
2026-07-20T16:50:46,LOYALTEX,Loyal Textile Mills Limited,failed,all providers returned nothing
2026-07-20T16:50:50,LPDC,Landmark Property Development Company Limited,failed,all providers returned nothing
2026-07-20T16:50:55,LTF,L&T Finance Limited,failed,all providers returned nothing
2026-07-20T16:51:26,LTFOODS,LT Foods Limited,generated,
2026-07-20T16:52:01,LTM,LTM Limited,generated,
2026-07-20T16:52:03,LTTS,L&T Technology Services Limited,generated,
2026-07-20T16:52:06,LUMAXIND,Lumax Industries Limited,generated,
2026-07-20T16:52:11,LUMAXTECH,Lumax Auto Technologies Limited,failed,all providers returned nothing
