symbol,financial_currency,currency_flag,periods_available,ebit,total_liabilities,ni_0,ni_1,cfo_0,cfo_1,ta_0,ta_1,ltd_0,ltd_1,ca_0,ca_1,cl_0,cl_1,rev_0,rev_1,cogs_0,cogs_1,shares_0,shares_1,ar_0,ar_1,ppe_net_0,ppe_net_1,ppe_gross_0,ppe_gross_1,dep_0,dep_1,sga_0,sga_1,sti_0,sti_1,error_reason
LALPATHLAB,INR,OK,4,6918850000.0,6047130000.0,5047790000.0,4871380000.0,6356080000.0,5688850000.0,31459960000.0,27167870000.0,,,15664920000.0,13635090000.0,4506170000.0,4023530000.0,27627650000.0,24612220000.0,5346220000.0,4814640000.0,166977774.0,166734546.0,1106920000.0,881210000.0,4898150000.0,3426610000.0,11023790000.0,8647250000.0,1618030000.0,1419220000.0,2753510000.0,2393660000.0,10879510000.0,8714460000.0,
LAMBODHARA,INR,OK,5,204683000.0,659559000.0,110048000.0,68249000.0,246260000.0,265370000.0,1942013000.0,1934508000.0,314094000.0,359090000.0,706589000.0,701863000.0,193217000.0,228441000.0,2379562000.0,2316661000.0,1794867000.0,1821166000.0,10377600.0,10377600.0,99070000.0,99276000.0,1095077000.0,1118811000.0,1095077000.0,1727720000.0,108874000.0,106280000.0,,56650000.0,254681000.0,284681000.0,
LANCORHOL,INR,OK,5,710076000.0,1858069000.0,404507000.0,46709000.0,98377000.0,-686217000.0,4251381000.0,4211271000.0,606257000.0,936791000.0,3512832000.0,3393987000.0,1218672000.0,1295097000.0,1312894000.0,1903003000.0,950097000.0,1248402000.0,73550560.0,72995560.0,124586000.0,241236000.0,248823000.0,304416000.0,248823000.0,267786000.0,35921000.0,30585000.0,,118531000.0,66353000.0,3000.0,
LANDMARK,INR,OK,5,1301500000.0,13946420000.0,373110000.0,159320000.0,2674690000.0,1519850000.0,19791770000.0,18893360000.0,212690000.0,421200000.0,11066610000.0,10491950000.0,9899570000.0,9381830000.0,48962290000.0,40254980000.0,40952380000.0,33286950000.0,41464910.0,41374910.0,1563020000.0,1815150000.0,7145950000.0,6960510000.0,7145950000.0,11044290000.0,1492250000.0,1309390000.0,,503750000.0,926290000.0,21790000.0,
LANDSMILL,INR,OK,5,10307000.0,29381000.0,9393000.0,6914000.0,40938390.0,-59187470.0,1782877000.0,1776881720.0,5986000.0,7782070.0,993587000.0,969083740.0,18069000.0,31477750.0,72982000.0,136269000.0,61267000.0,133865000.0,1410695055.0,1410695055.0,5202000.0,36695800.0,89399000.0,93208350.0,89399000.0,137390300.0,3849860.0,2258230.0,,3347140.0,,,
LAOPALA,INR,OK,5,1252755000.0,742218000.0,923025000.0,965852000.0,676105000.0,1122091000.0,8945818000.0,9011541000.0,0.0,27778000.0,6455783000.0,6144482000.0,327944000.0,337055000.0,3090646000.0,3318638000.0,455993000.0,795732000.0,111000000.0,111000000.0,298152000.0,286790000.0,1706268000.0,1923136000.0,1706268000.0,3486651000.0,208566000.0,183154000.0,,66938000.0,5246481000.0,5108963000.0,
LASA,INR,OK,5,-342215000.0,166489000.0,-340903000.0,-147573000.0,-737000.0,-28792000.0,662718000.0,1015320000.0,0.0,0.0,104371000.0,325138000.0,167724000.0,171545000.0,251407000.0,1424481000.0,238446000.0,1061874000.0,50101239.0,50101239.0,412000.0,14917000.0,383811000.0,483417000.0,383811000.0,942654000.0,60172000.0,122998000.0,,,4089000.0,5150000.0,
LATENTVIEW,INR,OK,5,2709530000.0,3104920000.0,1981220000.0,1741830000.0,1645320000.0,1304740000.0,20943870000.0,17886340000.0,190000.0,1350000.0,9949850000.0,8805860000.0,2454630000.0,1326860000.0,10601920000.0,8478430000.0,6453010000.0,5132370000.0,206924980.0,206471420.0,2311800000.0,1847910000.0,564660000.0,481450000.0,1156820000.0,910310000.0,409480000.0,293100000.0,374470000.0,298590000.0,5632440000.0,5910270000.0,
LAURUSLABS,INR,OK,5,13429300000.0,50798300000.0,8887900000.0,3583200000.0,16235000000.0,6016500000.0,105111900000.0,93355700000.0,6113400000.0,6455800000.0,48292100000.0,43323200000.0,36354300000.0,35397200000.0,67212300000.0,55078600000.0,27635900000.0,25394100000.0,539856582.0,539252491.0,21549400000.0,20071600000.0,48792200000.0,43159600000.0,73926700000.0,64116000000.0,4800500000.0,4300900000.0,2431200000.0,2513200000.0,,505300000.0,
LAXMICOT,INR,OK,4,46787000.0,565606000.0,4624000.0,-2687000.0,94615000.0,-84042000.0,1193516000.0,1199905000.0,57903000.0,65188000.0,708423000.0,787099000.0,502793000.0,501220000.0,1504156000.0,1440221000.0,1394936000.0,1297920000.0,17147670.0,17147670.0,33218000.0,38347000.0,453719000.0,381234000.0,1152650000.0,1049311000.0,32059000.0,30356000.0,18325000.0,16366000.0,,,
LAXMIDENTL,INR,OK,5,302920000.0,498600000.0,289780000.0,317710000.0,-49970000.0,438320000.0,2939720000.0,2846650000.0,0.0,106090000.0,1887220000.0,1870560000.0,307920000.0,567040000.0,2715030000.0,2365630000.0,821870000.0,572410000.0,54962149.0,54962149.0,455380000.0,366760000.0,592430000.0,489260000.0,592430000.0,857260000.0,158750000.0,150190000.0,,283250000.0,956450000.0,185420000.0,
LCCINFOTEC,INR,OK,5,-4489000.0,48573000.0,-4935000.0,,-427115000.0,,475861000.0,,23788000.0,,70413000.0,43633000.0,24763000.0,42987000.0,307000.0,,878000.0,5332000.0,126593350.0,,40198000.0,41681000.0,3439000.0,3439000.0,,,23000.0,,,1070000.0,,,
LEMERITE,INR,OK,5,219373000.0,1237767000.0,115987000.0,54607000.0,388741000.0,-71705000.0,2587079000.0,2378015000.0,64807000.0,127194000.0,2303717000.0,2218995000.0,1169596000.0,1121289000.0,3574709000.0,5184041000.0,3189263000.0,4784274000.0,125168000.0,121493000.0,835278000.0,1157575000.0,204601000.0,113677000.0,204601000.0,162732000.0,13269000.0,11764000.0,,196163000.0,756600000.0,16248000.0,
LEMONTREE,INR,OK,5,5386543000.0,22055176000.0,2270968000.0,1965811000.0,5416130000.0,5415750000.0,42846963000.0,40817866000.0,13108627000.0,14934488000.0,4294687000.0,2934328000.0,3537530000.0,3440905000.0,14445033000.0,12860777000.0,3240422000.0,2946928000.0,791847623.0,791847623.0,1162512000.0,786157000.0,35339582000.0,34761540000.0,35339582000.0,44417660000.0,1388047000.0,1392965000.0,,392141000.0,1068821000.0,638242000.0,
LENSKART,INR,OK,2,8587840000.0,55615840000.0,4936140000.0,2955890000.0,16695930000.0,,144133240000.0,,1335730000.0,,56704290000.0,,25075590000.0,,88140400000.0,66525170000.0,27356700000.0,21344040000.0,1729135576.0,1727589756.0,1747170000.0,,46739120000.0,,46739120000.0,,10483840000.0,,,,30141810000.0,,
LEXUS,INR,OK,4,-13577000.0,1178648000.0,-50314000.0,-165794000.0,-31295000.0,112520000.0,1222277000.0,1207164000.0,409893000.0,309307000.0,746618000.0,688211000.0,527498000.0,622759000.0,738040000.0,1146514000.0,660273000.0,1113237000.0,20190724.0,20190724.0,83480000.0,122005000.0,369395000.0,439617000.0,1307729000.0,1296885000.0,81085000.0,127051000.0,2326000.0,4955000.0,,,
LFIC,INR,OK,5,-12231000.0,25840000.0,-7146000.0,35798000.0,-16146412.0,-32896220.0,598179000.0,614319000.0,,,38865000.0,51965000.0,431000.0,7471000.0,64479000.0,71653000.0,17916000.0,18923000.0,3000000.0,3000000.0,,2531000.0,2390000.0,4183000.0,,9309000.0,1958108.0,2062955.0,,2349000.0,20823000.0,15000000.0,
LGBBROSLTD,INR,OK,5,4395403000.0,8386302000.0,3187549000.0,3021050000.0,3317061000.0,2883573000.0,29948671000.0,25698198000.0,554948000.0,505311000.0,12791980000.0,12555781000.0,7197521000.0,5735304000.0,30756262000.0,25782874000.0,13417789000.0,11288907000.0,31892416.0,31892416.0,4048047000.0,3212201000.0,10985009000.0,8367596000.0,10985009000.0,14596053000.0,1152707000.0,915284000.0,,899854000.0,2943644000.0,4028232000.0,
LGEINDIA,INR,OK,1,23400950000.0,59706990000.0,16850930000.0,,17212480000.0,,136362550000.0,,,,107583370000.0,,51698320000.0,,246049120000.0,243666380000.0,171668940000.0,165800880000.0,678772392.0,,28250760000.0,,20061630000.0,,20061630000.0,,3961070000.0,,,,2462890000.0,,
LGHL,INR,OK,4,224523777.0,1157443276.0,105567993.0,94784551.0,-445891147.0,-86342669.0,1807666980.0,1079127440.0,703193036.0,423585094.0,1600291860.0,999353869.0,454250240.0,201159968.0,878156323.0,2019336831.0,606117007.0,1784494251.0,20871900.0,20871900.0,287370716.0,353858520.0,6139516.0,7930256.0,14396142.0,14192351.0,2060090.0,1791788.0,10276829.0,18340826.0,10248900.0,83745019.0,
LIBAS,INR,OK,3,61333000.0,203804000.0,52122000.0,76290000.0,-41529000.0,-111585000.0,988347000.0,941407000.0,11863000.0,12775000.0,816179000.0,766998000.0,189423000.0,196105000.0,742852000.0,813533000.0,682388000.0,635230000.0,26344580.0,26344580.0,394319000.0,291310000.0,11509000.0,13421000.0,33777000.0,33736000.0,1953000.0,2325000.0,27277000.0,57009000.0,,43990000.0,
LIBERTSHOE,INR,OK,5,309409000.0,2888688000.0,111894000.0,135612000.0,797689000.0,704554000.0,5226537000.0,4966332000.0,37814000.0,36546000.0,3241308000.0,3100629000.0,1712122000.0,1621599000.0,7399911000.0,6754805000.0,3491500000.0,3098686000.0,17040000.0,17040000.0,1085184000.0,1157822000.0,1876782000.0,1778767000.0,1876782000.0,3162241000.0,340245000.0,327828000.0,,1007319000.0,32532000.0,21349000.0,
LICHSGFIN,INR,OK,5,,2837799100000.0,56036700000.0,54422300000.0,-85038300000.0,-169779700000.0,3252129500000.0,3140403800000.0,,,,,,,89136300000.0,84303700000.0,,,550063000.0,550063000.0,,,3478300000.0,3239800000.0,3478300000.0,6523900000.0,1217200000.0,977700000.0,,594800000.0,,,
LICI,INR,OK,5,576571900000.0,57716757900000.0,574531500000.0,483203300000.0,,,59485564000000.0,56605684600000.0,,,,,,,9688246800000.0,8911252600000.0,,,12649995402.0,12649995402.0,121411600000.0,119979100000.0,44625100000.0,42137900000.0,92194300000.0,85935900000.0,7067000000.0,5064700000.0,8394100000.0,6930900000.0,369610500000.0,281211300000.0,
LINC,INR,OK,5,526864000.0,995238000.0,327428000.0,380442000.0,332683000.0,569296000.0,3593170000.0,3410874000.0,,,1866176000.0,1872063000.0,745533000.0,786562000.0,5430055000.0,5434827000.0,3284286000.0,3283211000.0,59489164.0,59489164.0,502972000.0,538755000.0,1403531000.0,1324445000.0,1403531000.0,2360556000.0,150976000.0,149493000.0,,352496000.0,77651000.0,65575000.0,
LINCOLN,INR,OK,5,1166380000.0,1327719000.0,878938000.0,823464000.0,1063588000.0,930155000.0,8904039000.0,7970059000.0,,,5830582000.0,4999392000.0,1110443000.0,1062158000.0,6710299000.0,6232301000.0,3111600000.0,2913196000.0,20029728.0,20029728.0,1614467000.0,1663965000.0,1952596000.0,1859988000.0,1952596000.0,1859988000.0,144996000.0,128990000.0,,,2204232000.0,1822958000.0,
LINDEINDIA,INR,OK,5,7479730000.0,15417290000.0,5489650000.0,4548450000.0,7855030000.0,5835950000.0,58082760000.0,51427440000.0,,,10515150000.0,9942870000.0,12200190000.0,10264510000.0,25306400000.0,24853760000.0,5668920000.0,5667770000.0,85284223.0,85284223.0,5079940000.0,4454690000.0,34155720000.0,36885910000.0,34155720000.0,53394400000.0,2348700000.0,2138300000.0,,1495370000.0,243250000.0,155390000.0,
LLOYDSENGG,INR,OK,5,2168800000.0,6857700000.0,1898800000.0,1031400000.0,-2529000000.0,1532200000.0,23690800000.0,9907092000.0,92000000.0,154789000.0,16687600000.0,6519489000.0,6027900000.0,2825351000.0,13011400000.0,8457400000.0,10191200000.0,6603200000.0,1425058976.0,1314192545.0,2399100000.0,2714530000.0,3289600000.0,1745002000.0,3289600000.0,2150624000.0,221900000.0,96600000.0,,189595000.0,1375800000.0,57509000.0,
LLOYDSENT,INR,OK,5,5114800000.0,17474600000.0,2834400000.0,571000000.0,-3612200000.0,1445000000.0,71801800000.0,42574300000.0,3891800000.0,1370700000.0,28680300000.0,13832300000.0,9487800000.0,6851900000.0,16782600000.0,14300700000.0,12790800000.0,11758000000.0,1526551945.0,1391428191.0,2690900000.0,3139200000.0,3323700000.0,1704800000.0,4311400000.0,2125900000.0,228300000.0,106800000.0,479700000.0,378100000.0,6241200000.0,511000000.0,
LLOYDSME,INR,OK,5,57259400000.0,273838200000.0,36808500000.0,14552400000.0,29213200000.0,12069400000.0,416498700000.0,89106400000.0,138492500000.0,7539100000.0,98239000000.0,23469400000.0,120979600000.0,15564500000.0,168224300000.0,66263100000.0,36167300000.0,17631000000.0,562556256.0,523080673.0,14805100000.0,1714200000.0,278539200000.0,64817000000.0,335666300000.0,64817000000.0,6071600000.0,808000000.0,30696400000.0,18280900000.0,7308900000.0,7743800000.0,
LMW,INR,OK,4,1818100000.0,13955100000.0,1307300000.0,1026100000.0,1774100000.0,290400000.0,42620300000.0,40078900000.0,,,26593100000.0,26403400000.0,11558500000.0,10060100000.0,31194500000.0,29088500000.0,21203700000.0,19804800000.0,10683000.0,10683000.0,2802300000.0,1768700000.0,9346300000.0,9828000000.0,15549400000.0,15000300000.0,1201800000.0,1126000000.0,1118800000.0,1164900000.0,12072400000.0,15706100000.0,
LODHA,INR,OK,5,50757000000.0,355074000000.0,34282000000.0,27643000000.0,9593000000.0,15656000000.0,589366000000.0,498406000000.0,37162000000.0,12163000000.0,544202000000.0,469455000000.0,311067000000.0,278159000000.0,162912000000.0,136701000000.0,98474000000.0,83032000000.0,998915116.0,997568861.0,14720000000.0,7763000000.0,9696000000.0,6170000000.0,19800000000.0,15848000000.0,2154000000.0,1582000000.0,3163000000.0,2782000000.0,8081000000.0,14356000000.0,
LORDSCHLO,INR,OK,5,498529000.0,2361854000.0,284867000.0,61806000.0,268619000.0,91744000.0,4787045000.0,3758848000.0,963704000.0,784517000.0,1429502000.0,859016000.0,839099000.0,710940000.0,3901370000.0,2702223000.0,1067780000.0,691576000.0,28653861.0,25153861.0,507678000.0,368184000.0,3058844000.0,2705056000.0,3058844000.0,3939491000.0,165242000.0,117360000.0,,64367000.0,,89153000.0,
LOTUSDEV,INR,OK,5,3286880000.0,4327750000.0,2370850000.0,2274120000.0,-3258480000.0,-195000000.0,23514620000.0,12186010000.0,267150000.0,232590000.0,23265720000.0,12022620000.0,3826440000.0,2340490000.0,7689510000.0,5496820000.0,4192440000.0,1986000000.0,488723710.0,488723710.0,3293460000.0,2047570000.0,19250000.0,33810000.0,,73270000.0,16720000.0,15440000.0,,76560000.0,3732360000.0,,
LOTUSEYE,INR,OK,5,8056000.0,224598000.0,804000.0,7393000.0,30170000.0,26991000.0,825974000.0,695737000.0,101740000.0,,113741000.0,115701000.0,93433000.0,74246000.0,537141000.0,495625000.0,275669000.0,249031000.0,20796330.0,20796330.0,12078000.0,13230000.0,656751000.0,539322000.0,656751000.0,1034358000.0,37494000.0,30068000.0,,16466000.0,20183000.0,19668000.0,
LOVABLE,INR,OK,5,10617000.0,173657000.0,33478000.0,17865000.0,16800000.0,57313000.0,1981768000.0,2108229000.0,,0.0,751838000.0,831883000.0,132268000.0,215458000.0,421721000.0,421933000.0,211694000.0,199179000.0,14800000.0,14800000.0,230313000.0,216400000.0,127708000.0,207563000.0,127708000.0,319740000.0,14879000.0,20467000.0,78937000.0,114843000.0,,,
LOYALTEX,INR,OK,5,-263100000.0,3215600000.0,-646700000.0,-468500000.0,885700000.0,1479800000.0,5254900000.0,8416497000.0,,,2718000000.0,4754805000.0,3194600000.0,5715510000.0,4219600000.0,6277800000.0,2391100000.0,3922300000.0,4816446.0,4816446.0,637300000.0,1352985000.0,1404800000.0,2593382000.0,1404800000.0,5897925000.0,248100000.0,346800000.0,,382598000.0,467700000.0,537100000.0,
LPDC,INR,OK,5,11673000.0,16769000.0,14942000.0,-37215000.0,67287000.0,-3720000.0,431368000.0,403751000.0,,,420652000.0,199215000.0,16250000.0,3628000.0,73486000.0,11730000.0,53089000.0,7575000.0,134143160.0,134143160.0,,,19000.0,192639000.0,,192844000.0,13000.0,16000.0,,1531000.0,348202000.0,86850000.0,
LT,INR,OK,5,288227300000.0,3240194200000.0,160839900000.0,150371100000.0,167409700000.0,91513500000.0,4525498800000.0,3795241000000.0,637385900000.0,575033400000.0,3183113200000.0,2453417100000.0,2544975100000.0,2019709000000.0,2842251900000.0,2542086500000.0,1930488400000.0,1711688900000.0,1375632190.0,1375192165.0,604612600000.0,537136800000.0,225991100000.0,197994700000.0,401328700000.0,354638100000.0,43447200000.0,40982200000.0,63059300000.0,61489200000.0,612336600000.0,482470700000.0,
LTF,INR,OK,5,,1141712800000.0,29811800000.0,26436600000.0,-141892400000.0,-165874700000.0,1422053100000.0,1204093600000.0,,,,,,,106351800000.0,96691800000.0,,,2504386016.0,2494868101.0,,,8585500000.0,5135000000.0,10375000000.0,6455400000.0,2096900000.0,1389000000.0,1928000000.0,1846600000.0,,,
LTFOODS,INR,OK,5,9972249000.0,45440025000.0,6253843000.0,6053404000.0,9104973000.0,4625033000.0,90644388000.0,74226938000.0,33021000.0,40588000.0,64864935000.0,54640801000.0,36785735000.0,29494862000.0,109455566000.0,86814663000.0,73304609000.0,57402631000.0,347252944.0,347252944.0,8602344000.0,7519980000.0,16995773000.0,13966177000.0,16995773000.0,13600978000.0,2448875000.0,1856817000.0,,6814109000.0,1549535000.0,101286000.0,
LTM,INR,OK,4,69610000000.0,130883000000.0,50181000000.0,45987000000.0,47988000000.0,45458000000.0,371960000000.0,306300000000.0,,,276972000000.0,209379000000.0,97837000000.0,59659000000.0,423076000000.0,380081000000.0,304092000000.0,276134000000.0,296461217.0,296272921.0,74248000000.0,58676000000.0,50932000000.0,45805000000.0,76104000000.0,67616000000.0,10541000000.0,9915000000.0,5318000000.0,4352000000.0,122698000000.0,86744000000.0,
LTTS,INR,OK,4,17386000000.0,39967000000.0,12792000000.0,12667000000.0,14551000000.0,14811000000.0,104889000000.0,96435000000.0,,,73664000000.0,64641000000.0,32356000000.0,29900000000.0,109959000000.0,96422000000.0,79993000000.0,69149000000.0,105998143.0,105879693.0,20312000000.0,25229000000.0,8703000000.0,9062000000.0,17735000000.0,17485000000.0,3475000000.0,3053000000.0,1926000000.0,1908000000.0,14389000000.0,11423000000.0,
LUMAXIND,INR,OK,5,2965634000.0,25175950000.0,1724689000.0,1399087000.0,3725616000.0,2119936000.0,34350993000.0,28609770000.0,1446589000.0,2132276000.0,15761669000.0,12402489000.0,20711859000.0,16354255000.0,41841593000.0,34003916000.0,27518905000.0,23107672000.0,9347732.0,9347732.0,6300318000.0,4618982000.0,15203717000.0,13365267000.0,15203717000.0,19186473000.0,1516651000.0,1132879000.0,,259426000.0,872430000.0,7419000.0,
LUMAXTECH,INR,OK,5,5113672000.0,24710241000.0,2788568000.0,1777690000.0,4601583000.0,2904943000.0,39470066000.0,32391200000.0,3756909000.0,3414638000.0,19818257000.0,15956343000.0,18746005000.0,14203343000.0,48703303000.0,36366698000.0,31268592000.0,23450790000.0,68157705.0,68157705.0,10148777000.0,7923994000.0,10859016000.0,8891099000.0,10859016000.0,14252916000.0,1790628000.0,1286207000.0,,906304000.0,3069893000.0,1986399000.0,
LUPIN,INR,OK,4,72850500000.0,158514600000.0,53328400000.0,32816200000.0,73345000000.0,29999400000.0,383648300000.0,292048800000.0,16433900000.0,17662300000.0,240273800000.0,167985800000.0,126512400000.0,89613900000.0,274875400000.0,221921100000.0,81107500000.0,74559600000.0,457179111.0,456565045.0,66040600000.0,54971000000.0,62550700000.0,56136000000.0,117780200000.0,105627500000.0,13755000000.0,11692600000.0,35934600000.0,28007100000.0,36417200000.0,10892900000.0,
LUXIND,INR,OK,5,1752300000.0,12681000000.0,1038000000.0,1653100000.0,-1485100000.0,-805200000.0,30888600000.0,25637100000.0,20000000.0,7400000.0,26525100000.0,21704500000.0,12165700000.0,8057900000.0,29151800000.0,25702500000.0,20644100000.0,17623000000.0,30071681.0,30071681.0,11258700000.0,9048100000.0,4073100000.0,3815800000.0,4073100000.0,5056700000.0,300300000.0,240600000.0,,3004600000.0,1684500000.0,1752700000.0,
LXCHEM,INR,OK,5,1098800000.0,14598470000.0,793620000.0,1135040000.0,1748970000.0,1079590000.0,34457830000.0,30445830000.0,4931580000.0,425000000.0,12613280000.0,14107230000.0,9266870000.0,10524220000.0,27706790000.0,29770320000.0,19729060000.0,20130490000.0,277147873.0,277023813.0,5235540000.0,5379490000.0,21421230000.0,16141660000.0,27455020000.0,21436850000.0,766350000.0,1240250000.0,1196860000.0,1436580000.0,341900000.0,2199200000.0,
LYPSAGEMS,INR,OK,5,17105000.0,503598000.0,17310000.0,-151747000.0,-16589000.0,-68393000.0,685296000.0,654945000.0,,,663160000.0,627217000.0,500605000.0,486837000.0,147238000.0,166876000.0,138751000.0,162711000.0,29484000.0,29484000.0,625822000.0,600478000.0,22136000.0,26959000.0,22136000.0,65872000.0,2091000.0,2146000.0,,1247000.0,4584000.0,4448000.0,
M&M,INR,OK,5,345386200000.0,2081436400000.0,170988500000.0,129291000000.0,116573600000.0,31758100000.0,3176346400000.0,2775862700000.0,734699300000.0,797071900000.0,1471396200000.0,1265732700000.0,1160985600000.0,903220100000.0,1930979500000.0,1556452600000.0,1237182800000.0,963780700000.0,1200762264.0,1199506049.0,90642700000.0,82797000000.0,331289600000.0,308312000000.0,620789000000.0,559612200000.0,66898000000.0,55581800000.0,114324800000.0,98011000000.0,470481300000.0,369485800000.0,
M&MFIN,INR,OK,4,,1319519700000.0,28545300000.0,22618700000.0,-127721800000.0,-156018800000.0,1586439400000.0,1441052600000.0,,,,,,,107556600000.0,90654800000.0,,,1389545161.0,1269138634.0,,,11410000000.0,11095500000.0,21342100000.0,19639300000.0,3860800000.0,3212100000.0,2190600000.0,2245500000.0,,,
MAANALU,INR,OK,5,231200000.0,883800000.0,130300000.0,155100000.0,179000000.0,1900000.0,3631300000.0,2996316000.0,92700000.0,123628000.0,2221900000.0,1908753000.0,732400000.0,1044000000.0,8087100000.0,8101700000.0,7096800000.0,7137500000.0,59984864.0,54084864.0,907300000.0,1044100000.0,1227400000.0,1054200000.0,1227400000.0,1054200000.0,74800000.0,55200000.0,,128529000.0,520900000.0,143700000.0,
MACPOWER,INR,OK,5,468459000.0,902142000.0,338708000.0,254417000.0,140290000.0,69790000.0,2654606000.0,2180556000.0,2159000.0,1410000.0,2032721000.0,1571738000.0,869189000.0,698873000.0,3331759000.0,2618150000.0,2048155000.0,1631489000.0,10004160.0,10004160.0,462668000.0,343240000.0,595712000.0,594728000.0,595712000.0,841198000.0,73955000.0,59384000.0,,12987000.0,18742000.0,6462000.0,
MADHAV,INR,OK,5,21945000.0,190934000.0,3892000.0,-6798000.0,51913890.0,20204807.0,1371720000.0,1390789550.0,6933300.0,12724940.0,606026000.0,546552590.0,148975000.0,156203480.0,307112000.0,310574000.0,201286000.0,183890000.0,8947000.0,8947000.0,142717000.0,109153930.0,246904000.0,282127680.0,246904000.0,1071427160.0,28902559.0,25647346.0,,29662730.0,3248000.0,3327000.0,
MADHAVIPL,INR,OK,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty balance_sheet or financials from yfinance
MADRASFERT,INR,OK,5,1611600000.0,22405800000.0,804200000.0,642500000.0,52900000.0,1140400000.0,23325500000.0,22333500000.0,,0.0,14890800000.0,14583700000.0,20951400000.0,21377300000.0,23003500000.0,25410800000.0,12899800000.0,14070300000.0,161101300.0,161101300.0,4723400000.0,3829300000.0,2360600000.0,2180400000.0,2360600000.0,3965600000.0,135400000.0,116300000.0,,171400000.0,5281200000.0,289300000.0,
MAFATIND,INR,OK,5,999300000.0,9786900000.0,899800000.0,980100000.0,1406400000.0,-838600000.0,17501500000.0,13903100000.0,331200000.0,225400000.0,11586300000.0,7746600000.0,9288100000.0,6100700000.0,38441600000.0,28005600000.0,34941100000.0,24511100000.0,72178930.0,71910430.0,7102200000.0,4794300000.0,886800000.0,773300000.0,2037900000.0,1797100000.0,169700000.0,150700000.0,1241100000.0,1462500000.0,73400000.0,58500000.0,
MAGADSUGAR,INR,OK,4,1207524000.0,7997163000.0,635076000.0,1094461000.0,1484117000.0,1393554000.0,16799079000.0,16889845000.0,1910889000.0,1747734000.0,6832899000.0,7403166000.0,5474257000.0,6226777000.0,12388712000.0,12917989000.0,9405002000.0,9471199000.0,14091630.0,14091630.0,195792000.0,223431000.0,9843727000.0,9362590000.0,11941222000.0,11181724000.0,299293000.0,275951000.0,198144000.0,329678000.0,2000.0,2000.0,
MAGNUM,INR,OK,5,237313000.0,5333380000.0,-113786000.0,94958000.0,624963000.0,399558000.0,12231155000.0,11489211000.0,2234766000.0,1522229000.0,2180069000.0,1935694000.0,1004727000.0,832492000.0,4649664000.0,3957506000.0,3007315000.0,2327872000.0,68411317.0,66411317.0,605120000.0,589228000.0,9990206000.0,9496607000.0,9990206000.0,13280085000.0,464637000.0,458021000.0,,,56177000.0,73392000.0,
MAHABANK,INR,OK,4,,3942467555000.0,70168561000.0,55417768000.0,-113360311000.0,76278435000.0,4274713894000.0,3693538065000.0,,,,,,,158019124000.0,137592477000.0,,,7691554950.0,7691554950.0,,,29617921000.0,29156222000.0,48972583000.0,45345494000.0,3436053000.0,2905975000.0,1684880000.0,1494625000.0,,,
MAHAPEXLTD,INR,OK,5,0.0,771929000.0,-68672000.0,196596000.0,-15762000.0,-43011000.0,5361248000.0,5431185000.0,,,238440000.0,213043000.0,771929000.0,772716000.0,21409000.0,13609000.0,8379000.0,14563000.0,26102271.0,26102271.0,140000.0,,1256000.0,901000.0,,77014000.0,482000.0,365000.0,,,203586000.0,35187000.0,
MAHASTEEL,INR,OK,5,179640000.0,1115254000.0,95988000.0,76007000.0,76729000.0,88463000.0,2702725000.0,2441014000.0,69828000.0,88173000.0,1366102000.0,1178033000.0,970989000.0,788627000.0,8828483000.0,8017643000.0,6990351000.0,6513616000.0,16434400.0,16434400.0,180796000.0,248085000.0,727441000.0,714704000.0,727441000.0,1249349000.0,88122000.0,78671000.0,,42579000.0,12221000.0,1885000.0,
MAHEPC,INR,OK,5,201300000.0,1666200000.0,126900000.0,72100000.0,-162800000.0,-43900000.0,3516700000.0,2915300000.0,,,2880000000.0,2518700000.0,1656700000.0,1181000000.0,3118400000.0,2724200000.0,1414900000.0,1361200000.0,27942469.0,27934191.0,2169200000.0,1733600000.0,191800000.0,206800000.0,795600000.0,807500000.0,31600000.0,33600000.0,387900000.0,370100000.0,26100000.0,28200000.0,
MAHLIFE,INR,OK,5,3169232000.0,46678430000.0,2981267000.0,612921000.0,-5449282000.0,-5420925000.0,82948271000.0,64207715000.0,0.0,9176630000.0,66226760000.0,51682366000.0,46439938000.0,35905955000.0,11783144000.0,3722721000.0,10428337000.0,3163831000.0,213342715.0,168922487.0,2281078000.0,1387422000.0,365860000.0,300165000.0,1078023000.0,841755000.0,238667000.0,178066000.0,926617000.0,776682000.0,5051405000.0,626924000.0,
MAHLOG,INR,OK,5,1081800000.0,19087600000.0,22900000.0,-358500000.0,2536100000.0,3431700000.0,31080200000.0,25801500000.0,344600000.0,4104700000.0,16378300000.0,13977300000.0,14176200000.0,13720200000.0,69993000000.0,61048300000.0,67480000000.0,59127200000.0,99222483.0,79040206.0,6895900000.0,6251000000.0,9247900000.0,7169400000.0,16493400000.0,13582300000.0,2778700000.0,2263200000.0,534200000.0,525500000.0,2154900000.0,314900000.0,
MAHSCOOTER,INR,OK,5,3085600000.0,31562100000.0,3105600000.0,2143500000.0,2670500000.0,1587600000.0,307910000000.0,345875000000.0,,,940200000.0,1536500000.0,77700000.0,212400000.0,3129300000.0,1826900000.0,6600000.0,58600000.0,11428568.0,11428568.0,,0.0,0.0,1600000.0,300000.0,6500000.0,200000.0,19600000.0,4700000.0,9200000.0,727100000.0,1456500000.0,
